,id,text,author_id,lang,withheld,geo
2,1389462253733359617,@tmhanamann79 We have a relatively few #moderna vaccines here. We have #prizer and #AstraZeneca mostly. Mine is the latter.,111565284,en,,{'place_id': '5f73d127c7ccf9d9'}
3,1389462253364080641,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,731482130996330498,th,,
4,1389462253062086656,RT @WajahatAli: https://t.co/VIXFkh4fdN,1302330803599278082,und,,
5,1389462252881805317,@swatson2018 Anna...Chennai la enaku enga area la vaccine eduthu next day eh eranthutanga...neraya Peru apdi Kelvi padran...athuku ena reason ah irukum...?,799123665128460288,in,,
6,1389462251573239810,RT @ASCALON_dnity: คือ CDC เขายกตัวอย่างว่าอาจแพ้พวกสารที่ใช้ทำ mRNA vaccines เช่น polyethylene glycol เลยไปค้นหา ingredients ของวัคซีนชนิด…,235537554,und,,
7,1389462251015348224,"RT @gourav_chakr: Could the Govt explain, under what basis Vaccination for all 18+ citizens were announced??? Where is our Vaccine PM Modi?…",863502844837601280,en,,
8,1389462249975255040,"@greg_scott84 https://t.co/fTEP8h9NBL
15yo healthy boy dies of heart failure 2 days after getting vaxxed https://t.co/Ay13UK47cb",1256054437094854656,en,,
9,1389462249375354882,"RT @AlexBerenson: As smoking guns go, this study is high-caliber. @UCSanDiego and Chinese researchers showed that the #SARSCoV2 spike prote…",1290012612848099330,en,,
0,1389462249073483778,"RT @AstroAmigo: Given the intention of Pfizer to have sovereignty of a country as collateral, Congress govt at Center would have served it…",2898885264,en,,
1,1389462249069113347,"RT @dna: #BillGates sparks row by saying #COVID19vaccine formula should not be shared with #India, developing nations

#IndiaCovidCrisis #C…",940820339499720709,en,,
2,1389462248268075015,RT @nanaicez: Vaccine Tourism ประเทศที่รอคอยมากที่สุดคือ ญี่ปุ่นกับเกาหลี,269140302,th,,
3,1389462247991234563,"RT @sandeep_PT: Samay rahte, 2020 mey, 150 crore vaccines ke order kyon nahin diye?

Why were orders for 150 cr vaccines not placed, well i…",4170286633,en,,
4,1389462247588601856,"RT @Benny_Orr24: *Concerned about what’s in vaccine*

Sits in line for White Castle for 6 hours at 9am.",2996395736,en,,
5,1389462246930227202,RT @_HassanF: Dr. Fauci: “You can’t have people throughout the world dying because they don’t have access to a product that rich people hav…,1185555512,en,,
6,1389462246636638208,"RT @DubreuilhMarcel: Xavier Bertrand :
""Le Pass sanitaire sera imposé par les pays européens. Le gouv. doit vacciner les enfants et les ado…",2264556590,fr,,
7,1389462245650874371,RT @RealCalvinX: A vaccine for a virus with a 99.7% survival rate. Proves if you create enough fear you can get people to agree to anything.,68888750,en,,
8,1389462243612315650,"RT @GravelInstitute: Here's Joe Biden in 2020 explicitly promising that he would waive vaccine patents as President.
https://t.co/HZCvjpJD3D",1105211389,en,,
9,1389462243553812482,"RT @PIB_India: Govt. of India has so far provided more than 16.69 crore vaccine doses to States/UTs Free of Cost

More than 75 lakh doses a…",874157452391993344,en,,
0,1389462242178084864,"RT @LOLrakshak: 26 crore vaccines for 1.3 billion people.
Did the system think it could be served like cutting chai?",1126568439634591744,en,,
1,1389462241389555715,RT @_HassanF: Dr. Fauci: “You can’t have people throughout the world dying because they don’t have access to a product that rich people hav…,55205273,en,,
2,1389462241376935937,"RT @RBReich: If we can all agree that the Covid vaccine should be free (of course it should), why can't we agree that insulin should also b…",1344126090386821120,en,,
3,1389462240554848256,"RT @ShashiTharoor: If we wanted more damning evidence of the staggering incompetence of this Govt, here it is: they have ordered just 110 m…",1273546709751091200,en,,
4,1389462239480979456,"RT @arunava: We need a clear, articulated vaccine plan, month on month, week on week, to show how everyone will be vaccinated. Requirement…",42567483,en,,
5,1389462239430643716,The state wise breakdown at https://t.co/5Uc0qpHQwm is an interesting pattern.,13479072,en,,
6,1389462239141404674,"RT @RBReich: If we can all agree that the Covid vaccine should be free (of course it should), why can't we agree that insulin should also b…",1098673380679733253,en,,
7,1389462238650503171,"@DJDynamicNC Once again, NACI undercuts PHAC and creates a PR nightmare based on a fallacy. No more news conferences or events with NACI, the committee should only report to Health Canada or be dissolved. There is no ""preferred"" vaccine and this blanket statement will spur vaccine hesitancy.",1065058416,en,,
8,1389462238415581186,"RT @jaysaran: TPBS สรุปเรื่อง vaccine

Moderna เอกชนเอาเข้าจ่ายเอง
Pfizer ถ้าได้ฉีดในเด็กก่อน
AZ Sinovac ตัวยืน
AZ ให้ในอายุมากกว่า 60
Sput…",749678083,th,,
9,1389462237346111489,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,1162344300404862977,th,,
0,1389462237019000834,"RT @Matilda46009375: @FrankHarter3 @MarcusTriton ""As a precaution, donors need to wait 7-days after receiving each COVID-19 vaccine before…",2762885558,en,,
1,1389462235278348291,@menakadoshi I think it is because the source is the Duke University Health Initiative which only covers the top vaccines - which at that time wouldn’t have included BB.,15464830,en,,
2,1389462234804457472,"RT @aboutKP: Did you know that 92% of Americans who got the COVID-19 vaccine returned for their second shot? Katia Bruxvoort, MD, @KPSCALne…",1264545240414687232,en,,
3,1389462234733023239,"RT @FizzyLogic1: Infectious disease expert, Dr. Rajendra Kapila, had his 2 Pfizer vaccine shots before visiting India to care for his famil…",425928200,en,,
4,1389462234187902977,RT @ALLEA_academies: 🚨📢New #ALLEA report highlights the need for European coordination to tackle science disinformation &amp; presents key advi…,127809307,en,,
5,1389462234120691722,"Prof Shabir Madhi, talks about the first batch of Pfizer vaccines has arriving in SA. https://t.co/7Ay8Vv0CEG",4624133423,en,,
6,1389462233357357061,RT @wanbasmu: Singaporean celebrities promoting vaccine. Malaysian celebrities promotes how to breach the SOP. Repetitively. https://t.co/m…,1377879363463512068,en,,
7,1389462233348939778,RT @callmefye: Klu nk diikutkan dia ni kelas kayangan. Bnyk advocate kpd benda² positif. Rilek je ambik vaccine yg sama org biasa akn ambik…,252635180,in,,
8,1389462233240031234,"RT @MatteaMerta: Well, well, well...
""203 people were hospitalized and 53 people died of CVID-19 after receiving one shot of the vaccine""…",259872401,en,,
9,1389462233168498690,"@ewanbirney @JeremyFarrar 100% agree, but I think the global scientific community could do more towards temporarily waiving patents for these vaccines. IP protection &amp; QC is ofc important, but the scale of this problem requires much more than just a handful of companies supplying the whole world.",918163527793291264,en,,
0,1389462232233177089,"RT @leorahorwitzmd: Israel, NE states show that vaccination efforts are already having real impact. As we expand eligibility, hopefully soo…",538467434,en,,
1,1389462231557971971,RT @RBReich: It shouldn’t just be the vaccine. All health care should be free.,1362449926089625600,en,,
2,1389462231084064768,RT @XHNews: Philippine President Duterte receives China's #Sinopharm #COVID19 vaccine https://t.co/HarYz5Xz1j https://t.co/uuB6ZHMFP6,284470535,en,,
3,1389462230870204419,"RT @13sarahmurphy: All this time, all the lies, the cost, the division, the profound generational and national damage done... and all they…",95218114,en,,
4,1389462230526140418,"RT @ASCALON_dnity: แนบ ref จาก CDC
https://t.co/corYzxrfod",235537554,und,,
5,1389462230505345026,RT @means_tv: Oxford University planned to release its COVID-19 vaccine for free but was urged to reconsider by the Bill and Melinda Gates…,1159264072728285186,en,,
6,1389462228009578502,RT @LawrenceSellin: Dr. Limeng Yan @DrLiMengYAN1 is absolutely correct. Early treatment of #COVID19 with a combination of drugs could have…,1328624362790875136,en,,
7,1389462226835226624,"RT @Elee_Global: What's stopping you from getting the covid-19 vaccine?
Me: Still looking for a photographer 🤭",1257193429873954816,en,,
8,1389462226638020609,RT @happyroadkill: VACCINE DIPLOMACY: for when the deadly pandemic is not a big enough incentive to help control the deadly pandemic https:…,239185691,en,,
9,1389462226403164160,"RT @Arvindharmapuri: కేంద్రం నుండి 26 కోట్ల COVID-19 వ్యాక్సిన్ మోతాదులకు ఆర్డర్లు వచ్చాయి: SII CEO అదర్ పూనావాలా 

Received orders for 26…",884730015220367360,und,,
0,1389462226298236930,"RT @PrasadVKathe: Manipulation logic is incorrect.
@PrakashJavdekar stated on 8/4/21. A month old claim can't be compared with the latest d…",902377061003624448,en,,
1,1389462225098743808,"RT @kgrindrod: *Fixed* New @Pharmacy5in5 tool on the vaccines in 🇨🇦. With help from @NoahIvers and @DrCora_C (@19toZero), and the blood clo…",36208449,en,,
2,1389462224683499523,RT @ASCALON_dnity: วัคซีนโควิดของ Pfizer กับ Moderna เป็น mRNA vaccine ไม่ปลอดภัยสำหรับคนที่เคยมีอาการแพ้แบบรุนแรง (anaphylaxis) หรือมีการแ…,274526015,th,,
3,1389462224587026439,RT @Khairykj: Dosing interval for the AstraZeneca vaccine in the opt-in programme is set at 12 weeks. This is in line with WHO recommendati…,482815328,en,,
4,1389462222871547906,"RT @Prashant7thakur: When the situation in Rajasthan was uncontrollable, why did the Gehlot government give 10 thousand Remedesivir injecti…",1346691493604442112,en,,
5,1389462222754119680,RT @Trevornoah: There’s no vaccine for crazy! 🙅🏾‍♂️😳😳😳 🎥 IG: awesome_around 🎵: @fatjoe @RealRemyMa https://t.co/oXkj3W6SgW,958685436112658432,en,,
6,1389462222737391616,"RT @JaumeFabrega: els policies i guàrdies civils espanyols  ens atonyinen, ens odien, odien i menyspreen la nostra llengua i ens roben les…",921454916022996995,ca,,
7,1389462222699520004,RT @means_tv: Oxford University planned to release its COVID-19 vaccine for free but was urged to reconsider by the Bill and Melinda Gates…,785317431862374400,en,,
8,1389462222271770626,"RT @suchitrav: If you are reporting on two people worth 150 BILLION getting a divorce, then report on how he is a vaccine hoarding Czar, an…",876223384639619073,en,,
9,1389462222229942276,"RT @DDawgly: Pfizer also informed the UK government: 
“It is UNKNOWN whether COVID-19 mRNA Vaccine BNT162b2 IS EXCRETED IN HUMAN MILK"" 
so…",766855264867725312,en,,
0,1389462221214867456,"RT @salome8326: ⚠️欧州567💉投与後失明を含む19,916件の『眼の障害』
👀👁️👀👁️👀👁️👀👁️👀👁️👀👁️👀👁️👀👁️👀👁️
💉節酒後、WHOの欧州医薬品監視機関に寄せられた19,916件の『眼の障害』の報告の中に、数百件の失明が含まれている

これら報…",440598681,ja,,
